match_id,team,passes,shots,xg,pressures,fouls_committed,ball_recoveries,duels,dribbles,interceptions,clearances,tackles,possession_events,red_cards,yellow_cards,home_away,match_date,competition,season,home_team,away_team,home_score,away_score,result,starting_formation,tactical_shifts,last_formation,team_result
70283,Espanyol,286,8,0.555102913,199,23,44,45,15,10,36,0,1224,0,3,,,,,,,,,,433,0,,loss
70284,Atlético Madrid,493,12,0.9818892730000001,125,24,64,30,19,7,14,0,1751,0,1,home,2013-05-12,Spain - La Liga,2012/2013,Atlético Madrid,Barcelona,1.0,2.0,away_win,433,0,,loss
70284,Barcelona,684,11,0.6208054305,187,12,39,35,25,27,11,0,2351,0,2,away,2013-05-12,Spain - La Liga,2012/2013,Atlético Madrid,Barcelona,1.0,2.0,away_win,433,3,4411.0,win
70286,Barcelona,782,17,1.1902679767,110,10,49,25,33,7,25,0,2629,0,1,home,2012-09-02,Spain - La Liga,2012/2013,Barcelona,Valencia,1.0,0.0,home_win,433,2,433.0,win
70286,Valencia,394,8,0.461663027,154,19,44,31,16,4,22,0,1473,0,3,away,2012-09-02,Spain - La Liga,2012/2013,Barcelona,Valencia,1.0,0.0,home_win,4231,0,,loss
70287,Barcelona,753,8,1.154513826,70,15,45,21,20,5,26,0,2437,1,3,away,2013-01-19,Spain - La Liga,2012/2013,Real Sociedad,Barcelona,3.0,2.0,home_win,433,1,433.0,loss
70287,Real Sociedad,343,14,0.992213392,150,15,53,28,8,10,28,0,1301,0,3,home,2013-01-19,Spain - La Liga,2012/2013,Real Sociedad,Barcelona,3.0,2.0,home_win,4411,1,4411.0,win
70288,Barcelona,740,16,1.068811227,74,11,50,27,20,6,29,0,2397,0,1,,,,,,,,,,433,0,,loss
70288,Levante UD,275,7,0.305234351,145,17,42,35,12,7,48,0,1104,0,2,,,,,,,,,,442,1,442.0,loss
70289,Barcelona,774,19,1.252796799,94,9,51,31,55,8,12,0,2507,0,3,,,,,,,,,,433,1,433.0,loss
70289,Villarreal,286,5,0.928957787,211,17,52,36,26,13,39,0,1311,0,3,,,,,,,,,,4231,1,41212.0,loss
70291,Barcelona,759,23,2.7209908054,135,13,54,26,35,14,13,0,2459,0,1,,,,,,,,,,433,0,,loss
70291,Málaga,319,3,0.203767024,157,18,38,29,15,13,29,0,1302,0,3,,,,,,,,,,433,0,,loss
70292,Barcelona,719,14,2.931471936,60,11,51,39,26,3,30,0,2316,0,2,away,2012-09-15,Spain - La Liga,2012/2013,Getafe,Barcelona,1.0,4.0,away_win,433,5,433.0,win
70292,Getafe,356,5,0.257697372,153,15,40,40,27,8,22,0,1311,0,2,home,2012-09-15,Spain - La Liga,2012/2013,Getafe,Barcelona,1.0,4.0,away_win,4231,0,,loss
70293,Barcelona,554,13,0.705812779,117,25,49,49,24,9,32,0,1953,0,2,,,,,,,,,,433,1,433.0,loss
70293,Real Madrid,457,11,1.18294991,189,17,52,23,23,17,30,0,1740,0,5,,,,,,,,,,433,0,,loss
70294,Barcelona,794,18,2.09170868,125,14,42,30,27,8,35,0,2641,0,1,away,2013-02-16,Spain - La Liga,2012/2013,Granada,Barcelona,1.0,2.0,away_win,433,4,433.0,win
70294,Granada,302,7,1.443359155,311,21,50,33,23,12,17,0,1398,0,2,home,2013-02-16,Spain - La Liga,2012/2013,Granada,Barcelona,1.0,2.0,away_win,4231,0,,loss
70295,Barcelona,703,13,1.501497805,120,12,42,25,17,8,24,0,2377,0,2,away,2012-12-09,Spain - La Liga,2012/2013,Real Betis,Barcelona,1.0,2.0,away_win,433,2,433.0,win
70295,Real Betis,394,10,0.867124152,143,21,49,43,15,6,22,0,1434,0,3,home,2012-12-09,Spain - La Liga,2012/2013,Real Betis,Barcelona,1.0,2.0,away_win,4231,1,442.0,loss
70296,Atlético Madrid,303,8,0.774597458,179,20,48,33,16,8,30,0,1260,0,1,away,2012-12-16,Spain - La Liga,2012/2013,Barcelona,Atlético Madrid,4.0,1.0,home_win,442,1,4231.0,loss
70296,Barcelona,897,9,0.900552566,107,16,61,22,28,4,13,0,2921,0,1,home,2012-12-16,Spain - La Liga,2012/2013,Barcelona,Atlético Madrid,4.0,1.0,home_win,433,0,,win
70297,Barcelona,913,16,4.176973335,122,13,74,29,54,4,9,0,2954,0,1,home,2013-02-10,Spain - La Liga,2012/2013,Barcelona,Getafe,6.0,1.0,home_win,433,0,,win
70297,Getafe,321,6,0.459157722,249,17,36,40,15,20,26,0,1328,0,2,away,2013-02-10,Spain - La Liga,2012/2013,Barcelona,Getafe,6.0,1.0,home_win,4411,1,4231.0,loss
70298,Barcelona,692,19,3.115792527,140,13,53,38,23,9,25,0,2411,0,3,,,,,,,,,,433,0,,loss
70298,Valencia,397,16,1.0941637866,146,25,58,30,12,6,19,0,1527,0,2,,,,,,,,,,4231,0,,loss
70300,Barcelona,729,10,1.083443029,68,24,46,30,31,2,18,0,2330,0,2,home,2012-10-07,Spain - La Liga,2012/2013,Barcelona,Real Madrid,2.0,2.0,draw,433,1,433.0,draw
70300,Real Madrid,330,9,0.927892762,225,31,36,20,24,9,20,0,1345,0,4,away,2012-10-07,Spain - La Liga,2012/2013,Barcelona,Real Madrid,2.0,2.0,draw,4231,0,,draw
70301,Barcelona,711,18,1.440317083,116,15,58,32,33,4,20,0,2476,0,2,,,,,,,,,,433,0,,loss
70301,Sevilla,370,7,0.4923429287,120,28,70,33,21,8,22,0,1461,0,5,,,,,,,,,,4231,1,4411.0,loss
70302,Barcelona,415,13,2.273507781,168,17,54,34,24,5,26,0,1560,0,1,,,,,,,,,,433,1,433.0,loss
70302,Rayo Vallecano,501,16,1.9135254879999999,177,25,40,34,24,20,23,0,1836,0,2,,,,,,,,,,433,3,4231.0,loss
70303,Atlético Madrid,299,4,0.987519561,177,21,40,29,8,11,23,0,1201,0,6,,,,,,,,,,4411,4,442.0,loss
70303,Barcelona,641,17,2.559458633,161,17,41,33,34,4,12,0,2246,0,3,,,,,,,,,,433,0,,loss
